,CONSULTANTES ASEGURADOS,CONSULTANTES DEL SERVICIO,CONSULTANTES NUEVOS,CONSULTAS CAI,CONSULTORIO FUNCIONAL,CONSULTORIOS FISICOS,HORAS MEDICAS EFECTIVAS,HORAS MEDICAS PROGRAMADAS,MEDICOS,TOTAL CONSULTANTES,TOTAL CONSULTAS,CAMAS HOSPITALARIAS,DEFUNCIONES ANTES 48 HORAS,DEFUNCIONES DESPUES 48 HORAS,DIAS CAMA DISPONIBLES,EGRESOS,ESTANCIA,PACIENTES DIA,REINGRESOS,PACIENTE DIA UNIDAD CORONARIA,CIRUGIA MAYOR ALTA COMPLEJIDAD,CIRUGIA MAYOR BAJA COMPLEJIDAD,CIRUGIA MAYOR MEDIANA COMPLEJIDAD,CIRUGIA MENOR ALTO REQUERIMIENTO,CIRUGIA MENOR BAJO REQUERIMIENTO,HORAS PROGRAMADAS INTERVENCION QUIRURGIC,HORAS USO DE SALA,INTERVENCION QUIRURGICA PROGRAMADAS,INTERVENCIONES QUIRURGICAS SUSPENDIDAS,SALAS QUIRURGICAS FUNCIONALES,CESAREAS,NACIDOS VIVOS,NACIMIENTOS,PARTOS CON COMPLICACION,PARTOS SIN COMPLICACION,N° SALAS DE PARTOS,PACIENTE DIA - PARTOS COMPLICADOS,PACIENTE DIA - PARTOS SIN COMPLICACIÓN,ATENCIONES DE EMERGENCIA I,ATENCIONES DE EMERGENCIA II,ATENCIONES DE EMERGENCIA III,ATENCIONES DE EMERGENCIA IV,PACIENTE DIA <=24 HORAS,PACIENTE DIA > 24 HORAS,CONSULTANTES ODONTOLOGICOS,CONSULTORIOS FISICOS ODONTOLOGIA,CONSULTORIOS FUNCIONALES ODONTOLOGIA,HORAS ODONTOLOGICAS EFECTIVAS,HORAS ODONTOLOGICAS PROGRAMADAS,ODONTOLOGOS,SESIONES ODONTOLOGICAS,TRABAJOS ODONTOLOGICOS,ANALISIS LABORATORIO CE,EXAMENES DE LABORATORIO,EXAMENES RADIOLOGICOS,EXAMENES RADIOLOGICOS CE,PLACAS RADIOLOGICAS,PLACAS RADIOLOGICAS CE,RECETAS DESPACHADAS,RECETAS DESPACHADAS CE,MENORES 1 AÑO TERCERA DOSIS PENTAVALENTE,MAMOGRAFIAS PREVENTIVAS 40 A 65 (RESULTA,MUESTRAS PROCESADAS X PAP CERVICO VAGINA,PRIMERA CONSULTA EXTERNA M. PREVENTIVA,CRED ADOLESCENTES,CRED NIÑOS,ACTIVIDADES EDUCACION GRUPAL TS,ATENCIONES PSICOLOGICAS,CONTROL DE ENFERMERIA,CONTROL DE NUTRICION,CONTROL DE OBSTETRICIA,CONTROL DE TRABAJO SOCIAL,EDUCACION GRUPAL DE ENFERMERIA,EDUCACION GRUPAL DE NUTRICION,EDUCACION GRUPAL DE OBSTETRICIA,PSICOPROFILAXIS DE NUTRICION,PSICOPROFILAXIS DE OBSTETRICIA,PSICOPROFILAXIS ENFERMERIA,VISITAS DOMICILIARIAS,VISITAS DOMICILIARIAS DE NUTRICION,VISITAS DOMICILIARIAS DE OBSTETRICIA,VISITAS DOMICILIARIAS TS,PERSONAL DE ENFERMERIA,PERSONAL DE OBSTETRICIA,PSICOPROFILAXIS DE PSICOLOGIA,VISITAS DOMICILIARIAS DE PSICOLOGIA,PSICOPROFILAXIS TS
H.N. CARLOS ALBERTO SEGUIN ESCOBEDO _per_2014-07,2589,4894,974,0,66,44,4732,4732,239,2605,18925,303,2,36,9393,802,8332,8002,10,0,52,238,197,25,9,1592,299,518,12,9,45,64,65,46,16,1,182,32,249,8881,727,12,320,670,263,3,6,360,360,6,1035,2733,55257,133914,5467,1503,6928,1865,234527,42691,3,0,0,0,0,232,5,680,1741,322,0,1932,78,0,0,0,3,0,44,0,0,60,423,20,0,0,0
H.N. CARLOS ALBERTO SEGUIN ESCOBEDO _per_2014-08,2379,4881,1009,0,66,44,4501,4501,229,2418,18396,303,6,38,9393,1000,8603,8704,26,0,173,371,381,63,2,1731,1330,772,33,9,41,61,64,42,14,1,166,28,343,9484,777,25,331,681,260,3,5,344,344,5,1034,2703,58626,142289,5587,1371,7402,1591,213832,40083,12,0,0,0,0,230,3,384,1951,295,0,1946,100,0,0,0,8,0,96,0,0,77,443,20,0,0,0
H.N. CARLOS ALBERTO SEGUIN ESCOBEDO _per_2014-09,2599,5241,1158,0,66,44,5016,5016,241,2619,20254,307,7,35,9210,1073,9145,8683,14,0,213,321,437,51,5,1927,1503,838,39,9,39,61,61,39,14,1,156,28,349,8482,647,37,314,681,280,3,5,360,360,5,1110,2882,59167,145656,5416,1418,7078,1760,253000,44126,7,0,0,0,0,353,5,660,2332,323,0,1814,137,1,0,0,3,22,86,0,0,89,443,20,0,0,0
H.N. CARLOS ALBERTO SEGUIN ESCOBEDO _per_2014-10,2428,5051,1081,0,66,44,4978,4978,234,2455,19912,311,8,22,9641,1054,9448,9257,11,0,220,360,453,53,1,1855,1486,895,43,9,38,52,52,39,9,1,154,18,336,8001,542,14,326,682,236,3,7,416,416,7,1155,3240,60089,148019,5370,1488,6844,1900,235670,44910,16,0,0,0,0,203,2,602,2417,273,0,1957,164,2,0,0,4,4,78,0,0,77,443,20,0,0,0
H.N. CARLOS ALBERTO SEGUIN ESCOBEDO _per_2014-11,2337,4628,1044,0,66,44,4767,4767,236,2357,19308,315,7,33,9450,1019,8988,9107,15,0,193,315,454,44,2,1824,1429,801,38,9,50,66,72,54,14,1,208,28,295,8399,497,26,331,686,198,3,6,384,384,6,1101,2969,59777,145852,5154,1479,6674,1846,250950,40420,5,0,0,0,0,205,4,627,2015,332,0,2268,73,5,0,0,0,1,92,0,0,92,444,20,0,0,0
H.N. CARLOS ALBERTO SEGUIN ESCOBEDO _per_2014-12,1965,4063,906,0,66,44,4732,4732,238,1985,18078,315,8,39,9765,1071,9625,8981,15,0,155,323,424,52,1,1771,1249,717,34,9,55,70,72,55,14,1,220,28,293,8621,302,43,339,646,180,3,6,384,384,6,1012,2959,57636,142332,5039,1241,6579,1547,216006,43047,6,0,0,0,0,212,3,493,1662,296,0,1529,86,2,0,0,15,4,71,0,0,64,444,20,0,0,0
H.N. CARLOS ALBERTO SEGUIN ESCOBEDO _per_2014-TOTAL,48842,80757,10857,0,66,44,54978,57105,237,49076,219306,306,100,458,111419,11822,104763,102877,191,0,1772,3914,4584,663,63,20366,13372,8306,377,9,524,721,745,533,153,1,2114,306,3476,102496,6349,272,3697,7986,3586,3,6,4368,4648,6,12371,34104,656836,1671313,61105,16841,81568,21670,2773173,487084,85,0,0,6,0,3057,46,7424,24867,4085,274,23952,1288,11,4,0,50,81,965,0,0,931,5167,245,0,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-01,43044,51257,1028,0,175,115,17323,17701,693,43061,62770,1342,31,133,41602,4060,48670,38882,28,204,793,1208,1120,342,14,6987,6034,2827,297,28,442,762,768,721,25,1,2244,45,522,14676,3752,2033,1617,1838,744,4,4,452,508,7,1082,2152,202134,518182,16600,7094,10737,5236,425599,106347,42,0,0,0,0,504,12,3162,5120,1215,1183,1934,112,48,0,4,65,190,0,0,0,38,1544,109,12,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-02,31006,38895,2177,0,176,115,16208,16471,677,31012,58517,1342,27,110,37575,3800,43455,35118,40,199,709,1077,982,325,6,6575,5457,2560,298,28,406,719,728,694,12,1,2128,30,554,13471,3879,2218,1637,1654,567,4,4,428,436,7,1074,2131,188744,498851,15887,6924,10824,5527,406830,100129,26,0,0,0,0,463,13,2917,4092,1137,1073,2153,113,40,0,4,61,160,0,0,0,23,1526,108,15,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-03,27375,36179,2787,0,180,116,17935,18396,703,27390,63745,1333,18,132,41323,4059,47740,38841,50,203,726,1091,914,331,14,6784,5611,2586,341,28,409,733,736,705,12,1,2049,25,537,15271,4009,2458,1660,1665,353,4,4,396,408,7,921,1666,241359,568013,16925,7397,12045,6497,431072,111577,40,0,0,0,0,490,22,2585,4701,1176,1059,2263,119,46,0,3,57,179,0,0,0,24,1518,108,10,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-04,17643,23321,2980,0,186,116,17157,17279,719,17667,60474,1333,19,111,39990,3785,46531,37676,31,156,728,996,903,303,11,6648,5375,2488,376,28,433,734,744,713,16,1,2139,38,504,13845,4594,2154,743,2313,391,4,4,456,472,7,1060,1960,203198,533287,16335,6852,10608,5258,432355,106387,43,0,0,0,0,430,17,2741,4558,1179,775,1312,111,36,0,2,49,161,0,0,0,24,1512,108,14,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-05,6350,8119,1221,0,168,116,9247,17515,700,6352,29213,1333,19,139,41323,3179,39072,38201,31,229,244,684,417,205,7,3132,2717,768,137,28,384,685,688,644,15,1,2057,30,483,12485,5026,1837,1500,1597,124,4,4,144,440,7,365,683,180390,505641,13890,5878,9277,4619,376972,57202,25,0,0,0,0,390,34,2974,4012,1156,632,2242,97,30,0,3,39,148,0,0,0,31,1517,108,15,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-06,9811,12417,2249,0,188,116,16806,18388,705,9827,57121,1333,14,125,39990,2894,40988,37303,22,223,204,725,389,235,4,2994,2495,1231,550,28,374,627,627,601,12,1,1972,23,518,12690,5484,1925,1577,1585,158,4,4,332,416,6,759,1713,179250,491764,13789,5111,9330,4550,421762,109323,21,0,0,0,0,341,15,3200,3953,1190,706,1967,43,32,0,0,46,57,0,0,0,27,1522,109,6,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-07,11382,13602,3047,0,187,116,17614,18079,704,11382,60460,1333,25,123,41323,2861,42517,38544,31,240,162,706,322,215,5,2788,2260,1111,555,29,368,600,605,586,9,1,1980,30,582,15787,5687,1987,1542,1606,303,4,4,408,484,7,951,1616,166427,484078,15566,6782,10191,5323,439046,112457,4,0,0,0,0,233,18,3159,3813,1146,995,1803,61,35,0,0,44,12,0,0,0,16,1535,109,0,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-08,11332,13466,3167,0,178,116,17026,17544,697,11346,58412,1333,19,161,41323,3449,53105,38556,26,202,721,956,838,321,11,6449,5380,2409,373,29,377,616,626,605,11,1,2037,25,573,13718,4981,2010,1495,1738,211,4,4,388,444,6,873,1522,207811,552319,16915,6810,11059,5237,436601,103529,28,0,0,0,0,383,23,2989,4354,1155,1033,2036,81,32,0,0,55,173,0,0,0,26,1565,109,4,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-09,11653,13847,3536,0,177,116,17860,18587,717,11668,60797,1333,24,115,39990,3644,47912,37629,27,210,825,1061,964,313,7,6826,5809,2759,377,29,392,629,632,595,14,1,1921,30,570,12674,5650,2091,1316,1619,260,4,4,420,520,6,922,1734,207335,559412,17429,7842,12664,7037,460775,109420,19,0,0,0,0,437,28,3051,5301,1241,625,1186,114,36,0,0,49,186,0,0,0,42,1578,108,11,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-10,9867,12207,2974,0,178,116,17073,17951,721,9873,58881,1343,26,142,41633,3671,47905,38748,34,206,729,984,949,285,4,6679,5491,2591,422,29,366,548,556,537,4,1,1737,9,532,12693,5716,1797,1431,1639,245,4,4,388,488,7,913,1698,216972,551572,16583,6735,10139,4631,451778,107524,26,0,0,0,0,517,14,3116,5544,1204,951,1870,129,37,0,0,49,181,0,0,0,24,1577,109,11,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-11,10491,12449,3221,0,188,116,16835,17521,719,10495,59225,1343,14,130,40290,3513,43833,37709,33,223,766,1013,926,284,2,6421,5455,2402,236,29,386,579,583,556,8,1,2017,17,560,12555,5592,1763,1404,1526,237,4,4,372,472,8,910,1870,210775,563852,16850,7309,10691,5180,436139,106443,27,0,0,0,0,537,33,3173,5750,1187,841,2142,111,32,0,0,65,182,0,0,0,45,1589,109,20,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-12,9526,11438,2842,0,174,116,15532,17053,723,9528,53404,1343,23,143,41633,3605,47059,38093,32,225,622,963,938,275,10,6453,5110,2306,297,28,366,563,570,550,10,1,1893,20,584,12211,5080,1771,1405,1549,253,4,4,348,452,6,849,1685,206177,543755,14460,5974,8392,3864,419154,98316,42,0,0,0,0,470,24,2832,5032,1079,735,1898,148,28,0,0,50,91,0,0,0,18,1589,108,0,0,0
H.N. EDGARDO REBAGLIATI MARTINS _per_2014-TOTAL,199480,247197,31229,0,180,116,196616,212485,708,199601,683019,1333,259,1564,487995,42520,548787,455300,385,2520,7229,11464,9662,3434,95,68736,57194,26038,4259,28,4703,7795,7863,7507,148,1,24174,322,6519,162076,59450,24044,17327,20329,3846,4,4,4532,5540,7,10679,20430,2410572,6370726,191229,80708,125957,62959,5138083,1228654,343,0,0,0,0,5195,253,35899,56230,14065,10608,22806,1239,432,0,16,629,1720,0,0,0,338,18572,1302,118,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-01,28476,38799,3536,574,137,137,11125,11553,502,28515,42369,808,10,81,25048,2454,23679,22972,11,173,785,620,484,334,4,3551,3549,1599,205,21,182,290,296,261,17,1,670,32,246,7802,2244,41,1435,711,915,7,8,567,567,8,1744,3276,106004,277992,14337,5987,6300,2631,241124,55597,15,0,0,0,0,0,36,1793,3224,1163,1385,3195,792,5,30,0,151,0,30,0,10,46,776,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-02,13948,27839,3292,428,134,142,10519,11013,468,13959,40159,808,9,61,22624,2406,21250,21323,15,159,716,569,433,332,2,3827,3825,1481,177,21,182,308,310,260,47,1,606,89,329,7280,2109,71,1285,720,522,7,8,599,599,8,1823,4633,88137,242295,13032,5264,7095,2866,241583,52763,30,0,0,0,0,0,30,2312,3431,1137,1160,3018,762,3,29,2,46,0,30,8,10,49,777,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-03,8635,21537,2968,654,137,141,11302,11660,478,8643,42265,816,20,81,25296,2501,27680,23456,11,187,774,533,598,337,3,3774,3769,1565,297,21,139,243,244,209,31,1,529,59,259,7635,2610,62,1308,693,342,7,8,563,563,8,1462,2813,90807,256017,14067,5192,4325,1597,254535,55359,26,0,0,0,0,0,20,2654,3422,1216,1605,3553,705,2,42,4,119,0,31,0,0,62,776,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-04,5569,15423,3036,465,139,141,10933,11143,469,5591,41539,818,14,84,24540,2532,23308,22699,6,148,601,610,625,252,14,3602,3600,1365,244,21,189,302,310,267,28,1,688,53,222,7175,2512,28,1363,635,711,7,8,603,603,8,1668,3469,105147,255199,13030,4760,6400,3904,264895,56222,26,0,0,0,0,0,20,2516,2908,1175,1393,3080,802,1,54,6,103,0,39,0,10,59,778,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-05,2253,6114,1490,376,134,146,5783,11386,444,2257,19715,814,11,77,25234,1861,21219,19819,9,153,294,467,330,122,5,1827,1819,495,188,21,198,305,305,254,41,1,675,78,221,8264,1795,32,982,1023,199,7,8,239,239,8,602,1708,87245,250713,12478,4182,6200,3782,220106,31176,14,0,0,0,0,0,25,2912,3061,1169,1431,3328,688,1,55,8,72,0,31,0,10,30,783,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-06,6677,7741,1855,276,137,141,11372,12489,491,6690,39788,813,15,81,24390,1490,18452,19968,3,155,215,373,319,171,3,1286,1287,142,425,21,162,255,257,225,26,1,583,49,251,8058,2264,60,1327,655,665,7,8,473,473,8,1344,3363,79345,227468,12499,4256,5100,2754,232674,53797,11,0,0,0,0,0,30,3407,2482,1299,1527,3100,372,3,206,5,165,0,19,0,10,38,782,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-07,4237,12602,3132,578,140,150,11435,11811,476,4250,42090,816,23,85,25296,2012,21140,21866,10,173,297,393,322,167,6,1621,1616,978,365,21,152,272,277,249,19,1,616,36,338,7634,2815,41,1426,649,442,7,7,417,457,7,1412,3851,93606,243967,12962,4485,5700,3079,240225,58099,19,0,0,0,0,0,10,3101,2478,1477,1217,2799,232,2,49,9,151,0,0,0,10,33,782,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-08,3724,11774,2896,771,133,146,10874,11218,469,3731,40947,822,7,91,25482,2496,24773,23231,5,192,735,613,545,285,4,4236,4233,2039,348,21,193,305,306,249,52,1,661,99,323,7537,2501,78,1338,755,218,7,7,417,481,7,1421,3874,98930,262677,13410,4740,4203,2267,256869,55108,20,0,0,0,0,0,20,3044,2667,1335,1281,3019,592,1,97,1,84,0,39,0,10,72,787,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-09,3683,11534,3036,786,134,151,11351,11780,469,3702,42408,822,21,74,24660,2600,23217,22582,6,166,798,618,669,268,10,4479,4475,2149,332,24,201,292,298,252,33,1,675,63,333,7226,2760,33,1441,706,342,7,6,409,421,6,1523,3741,104006,261991,14920,6199,3800,2049,259671,56197,16,0,0,0,0,0,20,2881,3857,1336,1402,2951,679,1,31,1,54,0,40,10,0,33,803,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-10,3626,10397,3001,795,132,144,11046,11479,466,3639,40304,819,11,81,25389,2496,25111,23098,11,169,640,556,580,211,6,3775,3775,1819,308,24,174,274,277,249,19,1,640,36,268,7265,2811,13,1307,708,232,7,6,416,451,6,1400,2902,101770,266996,14700,6290,5900,3186,265084,57672,20,0,0,0,0,0,37,3563,3937,1197,1221,3268,674,4,52,13,141,0,37,0,0,36,1047,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-11,3596,10965,3113,457,141,139,11014,11468,471,3613,41263,818,47,73,24540,2452,22135,22708,12,165,916,700,657,188,12,3497,3492,1851,349,24,169,273,279,249,17,1,634,32,249,7321,3003,25,1271,669,222,7,6,379,397,6,1356,2497,95854,248362,14394,6210,3900,2168,244309,54528,27,0,0,0,0,0,44,2291,3798,1351,1250,3465,727,1,37,4,99,0,34,0,0,150,1044,41,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-12,2970,9089,2614,505,134,145,10327,11054,464,2980,36817,818,17,83,25358,2538,24398,22343,13,186,560,525,602,171,11,3156,3148,1729,304,24,181,296,298,252,32,1,653,61,325,7790,2263,19,1392,662,237,7,6,299,343,6,1013,1672,81774,229570,12902,4487,9400,5110,232659,53465,37,0,0,0,0,0,15,985,3637,1267,1095,3305,691,2,69,16,122,0,24,4,0,39,814,35,0,0,0
H.N. GUILLERMO ALMENARA IRIGOYEN _per_2014-TOTAL,87394,183814,33969,6665,136,142,127081,138054,473,87570,469664,816,205,952,297857,27838,276362,266065,112,2026,7331,6577,6164,2838,80,38631,38588,17212,3542,21,2122,3415,3457,2976,362,1,7630,687,3364,90987,29687,503,15875,8586,5047,7,8,5381,5594,8,16768,37799,1132625,3023247,162731,62052,68323,35393,2953734,639983,261,0,0,0,0,0,307,31459,38902,15122,15967,38081,7716,26,751,69,1307,0,354,22,70,647,9949,426,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-01,9661,11381,301,0,47,30,3190,3190,47,9670,13000,225,6,33,6975,1156,6811,6614,33,0,24,322,303,45,4,1683,1498,709,11,5,54,220,222,54,168,2,161,278,123,1496,4264,114,196,124,383,3,3,238,238,3,739,1914,20715,55128,2552,730,3210,1010,83208,22181,0,0,0,0,0,369,9,200,638,76,0,545,0,0,0,0,12,0,0,0,0,86,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-02,4869,7665,646,0,48,31,3021,3021,48,4874,12044,238,3,26,6664,1117,6540,6247,33,0,20,345,324,22,11,888,1076,722,0,5,49,193,196,49,146,2,167,251,128,1630,3831,107,215,113,188,3,3,228,228,3,700,1841,17894,52551,3019,1137,4130,1754,83719,25948,0,0,0,0,0,346,8,227,518,61,0,1143,1,0,0,0,12,0,0,0,0,103,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-03,4273,7209,738,0,46,31,3442,3442,46,4274,13575,238,5,22,7387,1169,6754,6875,36,0,30,346,292,19,5,1530,1138,722,30,5,49,237,239,49,187,2,280,274,120,1434,4527,212,142,118,145,3,3,228,228,3,696,1837,23563,71505,3071,999,4189,1607,88696,24106,0,0,0,0,0,375,9,296,628,75,0,915,0,0,0,0,15,0,0,0,0,96,177,15,56,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-04,3125,5807,653,0,46,31,3289,3289,46,3138,13249,241,8,23,7230,1089,6783,6717,21,0,27,390,289,19,8,1482,1095,760,27,5,49,222,225,49,174,2,188,277,112,1319,4775,223,201,127,155,3,3,224,224,3,651,1669,20885,64354,3236,1218,4324,1842,88328,23292,0,0,0,0,0,372,7,309,620,93,0,746,0,0,0,0,12,0,0,0,0,108,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-05,1006,1978,235,0,46,31,1239,3167,46,1009,4639,246,4,27,7615,1000,6585,5845,25,0,13,232,141,14,3,549,241,413,10,5,47,222,225,47,175,2,156,279,112,1526,4692,236,248,107,76,3,3,100,252,3,304,791,14062,70510,3110,950,4307,1592,72527,9577,0,0,0,0,0,330,8,249,441,21,0,860,0,0,0,0,12,0,0,0,0,101,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-06,1474,2928,420,0,46,31,2926,3132,46,1477,10213,234,8,20,7020,931,5798,6012,22,0,5,206,89,6,2,261,159,377,69,5,50,210,214,50,160,2,146,256,125,1145,5427,274,259,125,75,2,2,144,156,2,428,1198,15304,70022,2909,670,3863,1063,83135,19265,0,0,0,0,0,251,10,220,449,36,0,880,2,0,0,0,15,0,0,0,0,88,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-07,2202,4471,636,0,45,31,3199,3199,45,2204,11800,244,9,18,7564,947,6967,6709,24,0,10,259,100,2,1,432,254,450,78,5,65,210,212,65,143,2,191,258,155,811,3996,269,192,120,141,2,2,186,186,3,568,1488,18733,72259,2947,633,3891,1056,89471,20888,0,0,0,0,0,315,10,235,535,69,0,1117,0,0,0,0,15,0,0,0,0,82,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-08,2321,4731,748,0,45,31,3064,3064,45,2325,11926,243,9,22,7533,1100,7140,6833,21,0,25,324,265,22,1,954,685,666,29,5,46,214,216,46,169,2,138,291,133,717,6114,278,164,120,121,3,3,266,266,3,837,2168,19339,66356,3080,833,4051,1281,90524,20107,0,0,0,0,0,333,9,130,548,69,0,161,0,0,0,0,12,0,0,0,0,93,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-09,2396,4977,782,0,45,31,3312,3312,45,2397,13046,241,8,30,7230,1202,7149,6785,22,0,25,377,308,21,5,702,685,782,46,5,61,266,273,61,206,2,147,321,133,636,5817,281,166,136,75,2,2,136,136,2,443,1174,16923,61215,3651,1403,4952,2114,91072,22474,0,0,0,0,0,378,8,365,533,57,0,771,0,0,0,0,15,0,0,0,0,110,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-10,2245,4822,755,0,46,32,3348,3348,46,2249,13106,239,4,34,7409,1217,7352,6970,38,0,23,334,301,33,9,936,659,734,36,5,44,241,243,44,195,2,138,295,123,669,5556,222,162,131,132,2,3,196,196,3,623,1607,19807,72985,2958,817,3935,1271,91551,24202,0,0,0,0,0,359,9,238,619,65,0,723,0,0,0,0,12,0,0,0,0,85,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-11,2158,4812,832,0,47,32,3171,3171,47,2159,12661,239,5,31,7170,1203,7233,6729,39,0,26,321,292,41,7,1103,968,735,48,5,44,234,235,44,190,2,162,313,233,773,5335,311,147,114,103,3,2,148,148,2,471,1239,21640,78807,3308,1182,4339,1656,92930,21438,0,0,0,0,0,345,7,249,561,60,0,650,0,0,0,0,12,0,0,0,0,44,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-12,1789,3893,635,0,47,32,2567,2763,47,1793,10390,238,5,33,7378,1190,7002,6784,30,0,20,388,275,46,5,1402,971,747,32,5,46,219,223,46,172,2,153,206,120,713,5273,304,194,123,90,2,2,156,164,2,485,1257,14060,59906,3007,939,3589,1150,89978,19420,0,0,0,0,0,307,6,242,531,74,0,535,50,0,0,0,15,0,0,0,0,35,177,15,0,0,0
H.N. RAMIRO PRIALE PRIALE _per_2014-TOTAL,37519,64674,7381,0,47,32,35768,38098,47,37569,139649,239,74,319,87175,13321,82114,79120,344,0,248,3844,2979,290,61,11922,9429,7817,416,5,604,2688,2723,604,2085,2,2027,3299,1617,12869,59607,2831,2286,1458,1684,3,3,2250,2422,3,6945,18183,222925,795598,36848,11511,48780,17396,1045139,252898,0,0,0,0,0,4080,100,2960,6621,756,0,9046,53,0,0,0,159,0,0,0,0,1031,2124,180,56,0,0
P.M. ACARI _per_2014-01,169,169,8,0,1,1,40,40,1,169,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,420,1,0,3,6,4,12,0,0,300,0,10,0,5,0,0,0,4,1,6,0,0,0,1,0,0,0,0
P.M. ACARI _per_2014-02,136,136,22,0,1,1,43,46,1,136,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,56,1,1,12,12,1,71,94,0,0,0,0,0,0,548,386,1,0,4,6,2,16,0,0,268,0,34,0,5,0,0,0,4,0,5,0,0,0,1,0,0,0,0
P.M. ACARI _per_2014-03,158,158,22,0,1,1,55,55,1,158,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,1,1,12,12,1,54,111,0,0,0,0,0,0,494,436,0,0,4,18,4,18,0,0,294,0,45,0,6,0,0,0,1,1,5,0,0,0,1,0,0,0,0
P.M. ACARI _per_2014-04,77,77,19,0,1,1,46,50,1,77,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,14,1,1,5,6,1,17,46,0,0,0,0,0,0,627,413,1,0,4,6,4,13,0,0,366,0,18,0,7,0,0,0,1,1,5,0,0,0,1,0,0,0,0
P.M. ACARI _per_2014-05,68,68,28,0,1,1,50,50,1,68,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,15,1,1,8,8,1,25,64,0,0,0,0,0,0,653,478,0,0,5,12,7,16,0,0,372,0,24,0,3,0,0,0,1,0,5,0,0,0,1,0,0,0,0
P.M. ACARI _per_2014-06,72,72,23,0,1,1,50,50,1,72,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,18,1,1,16,16,1,49,80,0,0,0,0,0,0,669,477,0,0,6,6,4,20,0,0,275,0,21,0,4,0,0,0,3,0,2,0,0,0,1,0,0,0,0
P.M. ACARI _per_2014-07,46,46,18,0,1,1,44,48,1,46,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,19,1,1,8,8,1,28,97,0,0,0,0,0,0,648,414,0,0,5,1,5,20,0,0,264,0,15,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0
